order_id;customer_id;order_date;total_amount_idr;shipping_city;shipping_province;shipping_cost_idr;payment_method;order_status;promo_code;discount_amount_idr;courier
ORD001805;CUST0618;05/09/2022;4981;Manado;Sulawesi Utara;34624;Transfer Bank;returned;NEWUSER;44019;JNE
ORD001806;CUST0353;04/02/2025;658000;Balikpapan;Kalimantan Timur;41289;GoPay;delivered;;;Pos Indonesia
ORD001807;CUST0726;07/03/2023;587000;Medan;Sumatera Utara;33059;Transfer Bank;delivered;;;JNE
ORD001808;CUST0493;21/06/2023;512175;Padang;Sumatera Barat;25073;OVO;shipped;FLASHSALE;24825;JNE
ORD001809;CUST0657;28/01/2024;399000;Padang;Sumatera Barat;29966;GoPay;processing;;;SiCepat
ORD001810;CUST0187;19/08/2023;897000;Surabaya;Jawa Timur;13220;Transfer Bank;shipped;;;JNE
ORD001811;CUST0652;07/11/2022;198000;Denpasar;Bali;20481;GoPay;delivered;;;Anteraja
ORD001812;CUST0795;24/12/2024;946000;Yogyakarta;DI Yogyakarta;14729;Transfer Bank;shipped;;;JNE
ORD001813;CUST0486;19/12/2022;1347197;Yogyakarta;DI Yogyakarta;17790;Kartu Kredit;delivered;RAMADAN23;37803;J&T
ORD001814;CUST0759;13/03/2024;3385;Malang;Jawa Timur;18225;Transfer Bank;returned;HARI BELANJA;45615;J&T
ORD001815;CUST0309;18/10/2023;1079326;Denpasar;Bali;24036;GoPay;delivered;MEMBER10;47674;SiCepat
ORD001816;CUST0273;27/05/2023;258000;Yogyakarta;DI Yogyakarta;15527;Transfer Bank;cancelled;;;Anteraja
ORD001817;CUST0330;17/09/2024;99000;Semarang;Jawa Tengah;13674;QRIS;delivered;;;JNE
ORD001818;CUST0184;08/12/2024;184220;Medan;Sumatera Utara;30275;Transfer Bank;cancelled;FLASHSALE;43780;SiCepat
ORD001819;CUST0498;15/04/2024;837000;Depok;Jawa Barat;12040;GoPay;delivered;;;J&T
ORD001820;CUST0506;23/11/2022;744325;Pekanbaru;Riau;25816;Transfer Bank;delivered;NEWUSER;11675;Pos Indonesia
ORD001821;CUST0610;24/04/2023;957000;Depok;Jawa Barat;10559;Transfer Bank;delivered;;;J&T
ORD001822;CUST0668;04/07/2023;1576000;Manado;Sulawesi Utara;34246;Kartu Kredit;cancelled;;;JNE
ORD001823;CUST0460;05/02/2025;655000;Jakarta;DKI Jakarta;10289;Transfer Bank;delivered;;;JNE
ORD001824;CUST0344;13/04/2024;877000;Padang;Sumatera Barat;34228;OVO;delivered;;;SiCepat
ORD001825;CUST0322;11/12/2024;775000;Banjarmasin;Kalimantan Selatan;36800;Transfer Bank;shipped;;;SiCepat
ORD001826;CUST0762;25/09/2024;2013000;Balikpapan;Kalimantan Timur;41946;GoPay;delivered;;;JNE
ORD001827;CUST0682;26/08/2023;940860;Jakarta;DKI Jakarta;10310;Kartu Kredit;delivered;MEMBER10;15140;SiCepat
ORD001828;CUST0311;24/06/2024;942549;Semarang;Jawa Tengah;12427;GoPay;delivered;MEMBER10;12451;J&T
ORD001829;CUST0024;09/07/2023;749518;Denpasar;Bali;30211;GoPay;delivered;SALE2024;28482;JNE
ORD001830;CUST0406;15/06/2023;796000;Jakarta;DKI Jakarta;8340;QRIS;delivered;;;SiCepat
ORD001831;CUST0110;12/07/2024;560218;Bogor;Jawa Barat;13054;Transfer Bank;shipped;HARBOLNAS22;38782;J&T
ORD001832;CUST0073;03/05/2024;916000;Bogor;Jawa Barat;12248;GoPay;processing;;;Anteraja
ORD001833;CUST0161;19/02/2024;50091;Depok;Jawa Barat;12865;Transfer Bank;delivered;WEEKEND25;48909;Pos Indonesia
ORD001834;CUST0430;17/11/2023;227000;Yogyakarta;DI Yogyakarta;19218;Transfer Bank;shipped;;;JNE
ORD001835;CUST0248;05/11/2024;578000;Pekanbaru;Riau;33187;OVO;processing;;;Anteraja
ORD001836;CUST0095;30/05/2024;510624;Banjarmasin;Kalimantan Selatan;37424;QRIS;delivered;WEEKEND25;25376;JNE
ORD001837;CUST0594;10/12/2023;477000;Malang;Jawa Timur;20905;Kartu Kredit;delivered;;;JNE
ORD001838;CUST0586;15/04/2023;378000;Manado;Sulawesi Utara;37269;Transfer Bank;cancelled;;;J&T
ORD001839;CUST0458;26/07/2023;557000;Depok;Jawa Barat;12482;OVO;delivered;;;JNE
ORD001840;CUST0130;21/11/2023;1127422;Manado;Sulawesi Utara;33855;GoPay;cancelled;FLASHSALE;38578;J&T
ORD001841;CUST0752;19/12/2024;755491;Palembang;Sumatera Selatan;28810;GoPay;shipped;FLASHSALE;39509;Anteraja
ORD001842;CUST0480;05/01/2025;752814;Jakarta;DKI Jakarta;10855;Transfer Bank;delivered;WEEKEND25;24186;JNE
ORD001843;CUST0503;30/05/2023;997000;Depok;Jawa Barat;11204;GoPay;shipped;;;SiCepat
ORD001844;CUST0189;01/06/2022;713740;Bekasi;Jawa Barat;10767;Kartu Kredit;shipped;FLASHSALE;43260;JNE
ORD001845;CUST0570;18/12/2023;428000;Makassar;Sulawesi Selatan;34467;Kartu Kredit;cancelled;;;SiCepat
ORD001846;CUST0625;06/11/2024;628000;Jakarta;DKI Jakarta;9782;OVO;delivered;;;J&T
ORD001847;CUST0618;14/02/2024;329000;Manado;Sulawesi Utara;39834;GoPay;processing;;;SiCepat
ORD001848;CUST0295;19/02/2024;1197000;Manado;Sulawesi Utara;35162;QRIS;delivered;;;J&T
ORD001849;CUST0358;17/08/2023;199000;Bekasi;Jawa Barat;13174;Transfer Bank;delivered;;;SiCepat
ORD001850;CUST0768;19/12/2023;636000;Denpasar;Bali;23416;QRIS;delivered;;;JNE
ORD001851;CUST0093;19/11/2024;103454;Bandung;Jawa Barat;10965;Transfer Bank;shipped;RAMADAN23;45546;J&T
ORD001852;CUST0160;29/10/2024;452111;Pontianak;Kalimantan Barat;35121;QRIS;delivered;NEWUSER;46889;JNE
ORD001853;CUST0768;20/02/2025;647000;Bogor;Jawa Barat;13544;OVO;delivered;;;JNE
ORD001854;CUST0764;29/05/2024;138363;Pontianak;Kalimantan Barat;36206;Transfer Bank;delivered;NEWUSER;10637;SiCepat
ORD001855;CUST0749;16/08/2023;199000;Tangerang;Banten;9649;QRIS;delivered;;;SiCepat
ORD001856;CUST0361;15/07/2023;378000;Pekanbaru;Riau;24386;Transfer Bank;processing;;;SiCepat
ORD001857;CUST0736;16/12/2023;1145000;Pekanbaru;Riau;25941;OVO;cancelled;;;J&T
ORD001858;CUST0510;30/07/2024;816000;Pekanbaru;Riau;22852;Transfer Bank;delivered;;;SiCepat
ORD001859;CUST0498;17/11/2023;22659;Depok;Jawa Barat;9149;Transfer Bank;delivered;MEMBER10;26341;SiCepat
ORD001860;CUST0705;30/01/2023;164750;Semarang;Jawa Tengah;14985;GoPay;cancelled;NEWUSER;34250;JNE
ORD001861;CUST0215;01/01/2025;928963;Bekasi;Jawa Barat;13187;GoPay;delivered;HARI BELANJA;28037;SiCepat
ORD001862;CUST0581;12/08/2023;846000;Jakarta;DKI Jakarta;8113;Kartu Kredit;returned;;;JNE
ORD001863;CUST0046;04/01/2022;727000;Malang;Jawa Timur;21733;Transfer Bank;delivered;;;JNE
ORD001864;CUST0268;14/01/2022;199000;Balikpapan;Kalimantan Timur;38588;GoPay;delivered;;;SiCepat
ORD001865;CUST0321;08/05/2024;19154;Makassar;Sulawesi Selatan;41827;Transfer Bank;delivered;HARBOLNAS22;29846;J&T
ORD001866;CUST0348;24/06/2022;547000;Bandung;Jawa Barat;10573;OVO;delivered;;;J&T
ORD001867;CUST0281;16/08/2024;929739;Pontianak;Kalimantan Barat;34834;Transfer Bank;delivered;MEMBER10;36261;Anteraja
ORD001868;CUST0268;19/07/2024;798000;Banjarmasin;Kalimantan Selatan;34799;Kartu Kredit;processing;;;SiCepat
ORD001869;CUST0164;04/08/2023;467353;Bandung;Jawa Barat;12458;OVO;processing;HARI BELANJA;31647;JNE
ORD001870;CUST0363;18/01/2025;2395000;Surabaya;Jawa Timur;16029;OVO;delivered;;;Pos Indonesia
ORD001871;CUST0640;25/02/2025;473102;Denpasar;Bali;26625;GoPay;shipped;RAMADAN23;24898;J&T
ORD001872;CUST0449;14/11/2024;219680;Yogyakarta;DI Yogyakarta;16364;GoPay;cancelled;RAMADAN23;29320;Anteraja
ORD001873;CUST0154;15/01/2024;98897;Balikpapan;Kalimantan Timur;31287;GoPay;delivered;HARI BELANJA;20103;J&T
ORD001874;CUST0688;13/02/2025;110661;Malang;Jawa Timur;14858;OVO;delivered;HARI BELANJA;38339;JNE
ORD001875;CUST0015;12/08/2022;757000;Medan;Sumatera Utara;26816;OVO;delivered;;;JNE
ORD001876;CUST0106;30/07/2024;298000;Palembang;Sumatera Selatan;22749;GoPay;delivered;;;SiCepat
ORD001877;CUST0121;31/01/2023;678000;Manado;Sulawesi Utara;34474;Transfer Bank;delivered;;;Pos Indonesia
ORD001878;CUST0288;29/01/2024;428000;Balikpapan;Kalimantan Timur;39440;Transfer Bank;shipped;;;JNE
ORD001879;CUST0606;28/09/2024;538046;Bandung;Jawa Barat;10742;Transfer Bank;processing;RAMADAN23;10954;J&T
ORD001880;CUST0573;12/03/2024;19006;Bogor;Jawa Barat;10315;Kartu Kredit;processing;NEWUSER;39994;Anteraja
ORD001881;CUST0064;30/06/2023;238000;Bekasi;Jawa Barat;11881;Kartu Kredit;shipped;;;J&T
ORD001882;CUST0424;13/10/2023;255352;Tangerang;Banten;13437;Kartu Kredit;cancelled;WEEKEND25;43648;SiCepat
ORD001883;CUST0500;26/03/2023;218000;Pontianak;Kalimantan Barat;30427;Transfer Bank;cancelled;;;J&T
ORD001884;CUST0475;28/11/2024;1301216;Palembang;Sumatera Selatan;23587;Kartu Kredit;delivered;MEMBER10;25784;JNE
ORD001885;CUST0729;08/10/2024;1626000;Jakarta;DKI Jakarta;9133;GoPay;delivered;;;SiCepat
ORD001886;CUST0394;08/11/2023;119000;Bekasi;Jawa Barat;9043;Transfer Bank;delivered;;;SiCepat
ORD001887;CUST0060;05/01/2023;1165987;Pekanbaru;Riau;30679;OVO;delivered;HARBOLNAS22;31013;J&T
ORD001888;CUST0646;20/02/2024;477207;Malang;Jawa Timur;21789;GoPay;delivered;MEMBER10;21793;JNE
ORD001889;CUST0497;06/07/2023;89000;Makassar;Sulawesi Selatan;38214;GoPay;delivered;;;JNE
ORD001890;CUST0550;27/06/2023;399000;Depok;Jawa Barat;9459;Transfer Bank;delivered;;;JNE
ORD001891;CUST0780;01/02/2025;215482;Medan;Sumatera Utara;27000;Transfer Bank;cancelled;HARBOLNAS22;33518;SiCepat
ORD001892;CUST0767;04/05/2022;1435014;Palembang;Sumatera Selatan;33684;QRIS;delivered;SALE2024;40986;JNE
ORD001893;CUST0417;26/03/2024;323776;Medan;Sumatera Utara;34203;OVO;cancelled;SALE2024;34224;JNE
ORD001894;CUST0183;02/10/2024;329000;Yogyakarta;DI Yogyakarta;13419;GoPay;delivered;;;SiCepat
ORD001895;CUST0127;20/04/2023;375569;Pontianak;Kalimantan Barat;29418;Transfer Bank;delivered;MEMBER10;22431;Pos Indonesia
ORD001896;CUST0442;12/07/2023;59000;Palembang;Sumatera Selatan;25194;Transfer Bank;delivered;;;SiCepat
ORD001897;CUST0779;25/01/2022;229000;Medan;Sumatera Utara;30236;QRIS;cancelled;;;J&T
ORD001898;CUST0593;25/07/2023;378000;Bekasi;Jawa Barat;9379;Transfer Bank;delivered;;;JNE
ORD001899;CUST0107;01/07/2024;399000;Depok;Jawa Barat;11657;Transfer Bank;shipped;;;SiCepat
ORD001900;CUST0252;30/09/2024;499000;Balikpapan;Kalimantan Timur;36218;GoPay;delivered;;;JNE
ORD001901;CUST0476;17/12/2023;425812;Jakarta;DKI Jakarta;11900;GoPay;delivered;SALE2024;23188;JNE
ORD001902;CUST0195;19/01/2024;49000;Bekasi;Jawa Barat;9764;OVO;returned;;;J&T
ORD001903;CUST0371;30/12/2022;548000;Bandung;Jawa Barat;10854;Transfer Bank;delivered;;;SiCepat
ORD001904;CUST0179;03/11/2024;1691786;Balikpapan;Kalimantan Timur;39404;GoPay;delivered;SALE2024;34214;SiCepat
ORD001905;CUST0176;13/05/2024;578000;Tangerang;Banten;9190;GoPay;processing;;;SiCepat
ORD001906;CUST0620;04/04/2023;648000;Yogyakarta;DI Yogyakarta;13510;GoPay;delivered;;;SiCepat
ORD001907;CUST0588;29/05/2022;118000;Palembang;Sumatera Selatan;25152;Transfer Bank;cancelled;;;J&T
ORD001908;CUST0397;07/02/2022;678000;Balikpapan;Kalimantan Timur;38263;OVO;delivered;;;J&T
ORD001909;CUST0488;08/05/2024;329000;Bogor;Jawa Barat;14351;GoPay;delivered;;;SiCepat
ORD001910;CUST0795;15/04/2023;449000;Jakarta;DKI Jakarta;9713;OVO;cancelled;;;J&T
ORD001911;CUST0499;04/11/2024;327000;Tangerang;Banten;12601;Transfer Bank;delivered;;;SiCepat
ORD001912;CUST0740;27/04/2023;118081;Denpasar;Bali;28923;Transfer Bank;delivered;MEMBER10;10919;SiCepat
ORD001913;CUST0452;30/12/2024;149000;Semarang;Jawa Tengah;12111;Kartu Kredit;delivered;;;J&T
ORD001914;CUST0715;11/11/2023;59000;Bekasi;Jawa Barat;10025;GoPay;delivered;;;Anteraja
ORD001915;CUST0466;19/03/2023;328000;Balikpapan;Kalimantan Timur;37589;Transfer Bank;returned;;;J&T
ORD001916;CUST0267;06/09/2022;869265;Bekasi;Jawa Barat;10911;OVO;shipped;MEMBER10;37735;J&T
ORD001917;CUST0665;06/07/2024;55843;Surabaya;Jawa Timur;15528;QRIS;delivered;MEMBER10;23157;J&T
ORD001918;CUST0503;23/02/2024;119000;Depok;Jawa Barat;13748;Transfer Bank;delivered;;;JNE
ORD001919;CUST0153;28/07/2024;119000;Pontianak;Kalimantan Barat;34395;OVO;delivered;;;SiCepat
ORD001920;CUST0007;14/02/2022;995000;Medan;Sumatera Utara;38672;OVO;cancelled;;;J&T
ORD001921;CUST0134;24/08/2024;549000;Tangerang;Banten;10280;Kartu Kredit;delivered;;;SiCepat
ORD001922;CUST0585;22/08/2024;69000;Semarang;Jawa Tengah;12462;GoPay;returned;;;JNE
ORD001923;CUST0410;02/02/2024;1254529;Semarang;Jawa Tengah;12484;OVO;shipped;HARBOLNAS22;11471;J&T
ORD001924;CUST0417;15/03/2023;267000;Denpasar;Bali;24017;GoPay;delivered;;;J&T
ORD001925;CUST0063;10/04/2024;229000;Pekanbaru;Riau;30033;OVO;delivered;;;JNE
ORD001926;CUST0361;18/09/2023;192031;Pekanbaru;Riau;27625;GoPay;shipped;SALE2024;24969;J&T
ORD001927;CUST0051;13/02/2024;597128;Denpasar;Bali;31936;Transfer Bank;cancelled;SALE2024;48872;JNE
ORD001928;CUST0720;15/11/2023;870047;Palembang;Sumatera Selatan;30173;OVO;shipped;WEEKEND25;27953;Anteraja
ORD001929;CUST0636;26/12/2023;399000;Yogyakarta;DI Yogyakarta;18418;Kartu Kredit;delivered;;;SiCepat
ORD001930;CUST0453;06/05/2024;45844;Malang;Jawa Timur;15352;OVO;delivered;FLASHSALE;43156;J&T
ORD001931;CUST0358;25/02/2025;158000;Bekasi;Jawa Barat;10474;Transfer Bank;delivered;;;JNE
ORD001932;CUST0542;09/04/2024;399000;Semarang;Jawa Tengah;14873;Kartu Kredit;delivered;;;JNE
ORD001933;CUST0282;23/08/2022;357000;Tangerang;Banten;9164;GoPay;shipped;;;JNE
ORD001934;CUST0672;20/02/2025;47041;Malang;Jawa Timur;17871;Transfer Bank;shipped;RAMADAN23;21959;SiCepat
ORD001935;CUST0403;04/03/2023;1047000;Banjarmasin;Kalimantan Selatan;29289;GoPay;delivered;;;J&T
ORD001936;CUST0500;15/01/2022;487000;Pontianak;Kalimantan Barat;34078;QRIS;shipped;;;SiCepat
ORD001937;CUST0782;05/04/2024;148000;Denpasar;Bali;27422;Transfer Bank;returned;;;J&T
ORD001938;CUST0761;15/04/2024;1427456;Yogyakarta;DI Yogyakarta;17236;GoPay;shipped;MEMBER10;27544;JNE
ORD001939;CUST0111;18/10/2024;478000;Pontianak;Kalimantan Barat;36305;QRIS;delivered;;;SiCepat
ORD001940;CUST0104;04/06/2023;898000;Jakarta;DKI Jakarta;10963;OVO;delivered;;;Anteraja
ORD001941;CUST0102;24/06/2023;532834;Makassar;Sulawesi Selatan;33355;Transfer Bank;shipped;WEEKEND25;14166;J&T
ORD001942;CUST0632;04/12/2024;348000;Depok;Jawa Barat;11955;OVO;delivered;;;SiCepat
ORD001943;CUST0790;22/09/2024;575000;Padang;Sumatera Barat;24924;Kartu Kredit;delivered;;;SiCepat
ORD001944;CUST0003;29/04/2023;458000;Tangerang;Banten;12138;QRIS;delivered;;;SiCepat
ORD001945;CUST0726;10/08/2024;168000;Medan;Sumatera Utara;37999;GoPay;delivered;;;J&T
ORD001946;CUST0168;18/04/2024;208000;Banjarmasin;Kalimantan Selatan;38753;Transfer Bank;delivered;;;SiCepat
ORD001947;CUST0118;13/10/2024;268000;Bekasi;Jawa Barat;11585;QRIS;delivered;;;Pos Indonesia
ORD001948;CUST0007;25/01/2025;485148;Medan;Sumatera Utara;35892;Transfer Bank;delivered;HARI BELANJA;13852;Anteraja
ORD001949;CUST0329;05/09/2024;696000;Bekasi;Jawa Barat;9971;Kartu Kredit;cancelled;;;JNE
ORD001950;CUST0281;12/12/2023;657904;Pontianak;Kalimantan Barat;29264;OVO;processing;MEMBER10;10096;SiCepat
ORD001951;CUST0788;13/03/2022;59000;Semarang;Jawa Tengah;14803;GoPay;shipped;;;J&T
ORD001952;CUST0198;21/10/2024;149000;Malang;Jawa Timur;21980;GoPay;processing;;;J&T
ORD001953;CUST0744;02/04/2023;449000;Jakarta;DKI Jakarta;9216;Kartu Kredit;delivered;;;SiCepat
ORD001954;CUST0101;08/06/2024;188000;Padang;Sumatera Barat;27600;Kartu Kredit;processing;;;J&T
ORD001955;CUST0541;05/07/2022;499000;Balikpapan;Kalimantan Timur;31022;QRIS;processing;;;J&T
ORD001956;CUST0052;13/02/2023;678000;Semarang;Jawa Tengah;13804;GoPay;cancelled;;;JNE
ORD001957;CUST0698;14/10/2023;69000;Pekanbaru;Riau;23702;OVO;returned;;;J&T
ORD001958;CUST0278;28/02/2024;628000;Balikpapan;Kalimantan Timur;39913;Kartu Kredit;delivered;;;JNE
ORD001959;CUST0577;05/09/2024;1080643;Tangerang;Banten;10775;GoPay;shipped;SALE2024;25357;Pos Indonesia
ORD001960;CUST0013;19/01/2024;1616000;Makassar;Sulawesi Selatan;31061;Kartu Kredit;delivered;;;SiCepat
ORD001961;CUST0222;24/03/2023;478000;Manado;Sulawesi Utara;33075;Kartu Kredit;delivered;;;SiCepat
ORD001962;CUST0301;10/07/2024;312065;Medan;Sumatera Utara;35497;Transfer Bank;delivered;NEWUSER;16935;SiCepat
ORD001963;CUST0383;21/02/2025;248000;Padang;Sumatera Barat;32825;Transfer Bank;delivered;;;Anteraja
ORD001964;CUST0391;01/01/2024;117465;Pontianak;Kalimantan Barat;35210;OVO;delivered;RAMADAN23;31535;SiCepat
ORD001965;CUST0101;20/04/2024;1146000;Semarang;Jawa Tengah;13275;GoPay;delivered;;;JNE
ORD001966;CUST0437;21/01/2025;1036306;Pekanbaru;Riau;30562;Transfer Bank;returned;MEMBER10;20694;JNE
ORD001967;CUST0003;02/08/2023;178000;Tangerang;Banten;9244;GoPay;delivered;;;Pos Indonesia
ORD001968;CUST0701;11/12/2024;69000;Pontianak;Kalimantan Barat;30894;Transfer Bank;delivered;;;JNE
ORD001969;CUST0424;19/06/2022;69000;Bekasi;Jawa Barat;12565;Transfer Bank;delivered;;;J&T
ORD001970;CUST0103;31/10/2024;119000;Banjarmasin;Kalimantan Selatan;31471;Transfer Bank;delivered;;;J&T
ORD001971;CUST0414;30/05/2023;778000;Surabaya;Jawa Timur;13096;QRIS;delivered;;;SiCepat
ORD001972;CUST0170;08/03/2023;89000;Bekasi;Jawa Barat;11952;OVO;delivered;;;SiCepat
ORD001973;CUST0005;21/06/2022;49000;Pekanbaru;Riau;28642;OVO;processing;;;SiCepat
ORD001974;CUST0372;06/01/2025;599000;Semarang;Jawa Tengah;15854;GoPay;delivered;;;JNE
ORD001975;CUST0328;08/12/2022;827000;Makassar;Sulawesi Selatan;33845;Transfer Bank;delivered;;;SiCepat
ORD001976;CUST0565;29/04/2022;105019;Banjarmasin;Kalimantan Selatan;28311;Transfer Bank;shipped;MEMBER10;43981;Anteraja
ORD001977;CUST0175;02/05/2024;1048000;Palembang;Sumatera Selatan;33120;GoPay;delivered;;;JNE
ORD001978;CUST0768;29/07/2023;248000;Denpasar;Bali;30322;OVO;cancelled;;;Pos Indonesia
ORD001979;CUST0693;25/03/2022;109559;Manado;Sulawesi Utara;43579;OVO;returned;SALE2024;39441;Pos Indonesia
ORD001980;CUST0766;27/04/2022;498000;Jakarta;DKI Jakarta;8390;Kartu Kredit;cancelled;;;Anteraja
ORD001981;CUST0558;14/11/2024;1647000;Denpasar;Bali;27988;Transfer Bank;returned;;;Pos Indonesia
ORD001982;CUST0341;18/03/2023;1297000;Balikpapan;Kalimantan Timur;42101;QRIS;processing;;;SiCepat
ORD001983;CUST0373;16/11/2024;727000;Semarang;Jawa Tengah;15186;Transfer Bank;delivered;;;JNE
ORD001984;CUST0673;25/05/2023;225093;Makassar;Sulawesi Selatan;34200;OVO;processing;WEEKEND25;12907;JNE
ORD001985;CUST0747;26/10/2023;129000;Palembang;Sumatera Selatan;31915;OVO;delivered;;;JNE
ORD001986;CUST0632;05/07/2022;727000;Banjarmasin;Kalimantan Selatan;39970;GoPay;delivered;;;JNE
ORD001987;CUST0650;20/07/2022;254959;Yogyakarta;DI Yogyakarta;18328;Kartu Kredit;cancelled;SALE2024;24041;J&T
ORD001988;CUST0327;18/09/2023;756000;Denpasar;Bali;31061;Kartu Kredit;delivered;;;Pos Indonesia
ORD001989;CUST0094;15/01/2024;558000;Pekanbaru;Riau;31762;OVO;cancelled;;;JNE
ORD001990;CUST0031;18/06/2024;886000;Pontianak;Kalimantan Barat;32689;Transfer Bank;processing;;;JNE
ORD001991;CUST0508;28/04/2024;1697000;Manado;Sulawesi Utara;35664;Kartu Kredit;delivered;;;J&T
ORD001992;CUST0716;16/10/2023;668000;Yogyakarta;DI Yogyakarta;16999;GoPay;processing;;;J&T
ORD001993;CUST0068;16/12/2024;58739;Makassar;Sulawesi Selatan;32721;OVO;shipped;HARI BELANJA;30261;SiCepat
ORD001994;CUST0397;05/01/2022;1053536;Balikpapan;Kalimantan Timur;31751;Transfer Bank;delivered;FLASHSALE;44464;JNE
ORD001995;CUST0558;18/02/2024;449000;Denpasar;Bali;22732;Transfer Bank;delivered;;;Anteraja
ORD001996;CUST0406;04/10/2022;936000;Jakarta;DKI Jakarta;9409;Transfer Bank;cancelled;;;JNE
ORD001997;CUST0160;01/11/2023;1191562;Pontianak;Kalimantan Barat;38854;GoPay;delivered;MEMBER10;35438;JNE
ORD001998;CUST0631;08/12/2023;278000;Surabaya;Jawa Timur;15812;GoPay;cancelled;;;JNE
ORD001999;CUST0008;23/04/2023;59000;Denpasar;Bali;25748;Transfer Bank;returned;;;J&T
ORD002000;CUST0334;10/01/2025;597000;Manado;Sulawesi Utara;36458;GoPay;delivered;;;JNE
ORD002001;CUST0454;27/10/2023;632236;Makassar;Sulawesi Selatan;34807;QRIS;delivered;WEEKEND25;24764;JNE
ORD002002;CUST0677;16/02/2025;119000;Surabaya;Jawa Timur;13812;OVO;delivered;;;Anteraja
ORD002003;CUST0105;13/11/2023;436000;Padang;Sumatera Barat;24717;Transfer Bank;delivered;;;J&T
ORD002004;CUST0231;29/11/2024;399823;Tangerang;Banten;13185;OVO;shipped;RAMADAN23;49177;Pos Indonesia
ORD002005;CUST0022;01/03/2022;965125;Surabaya;Jawa Timur;14851;Transfer Bank;delivered;HARI BELANJA;32875;Anteraja
ORD002006;CUST0034;04/06/2023;128548;Manado;Sulawesi Utara;34646;GoPay;cancelled;WEEKEND25;20452;J&T
ORD002007;CUST0678;30/11/2022;658000;Surabaya;Jawa Timur;14324;QRIS;shipped;;;SiCepat
ORD002008;CUST0572;16/11/2024;2345000;Semarang;Jawa Tengah;13348;Transfer Bank;cancelled;;;JNE
ORD002009;CUST0233;25/07/2023;1321189;Manado;Sulawesi Utara;36137;Transfer Bank;delivered;MEMBER10;33811;Pos Indonesia
ORD002010;CUST0595;31/01/2023;1305000;Surabaya;Jawa Timur;12417;Transfer Bank;shipped;;;Anteraja
ORD002011;CUST0139;05/12/2024;589691;Bekasi;Jawa Barat;10664;GoPay;delivered;RAMADAN23;27309;Pos Indonesia
ORD002012;CUST0727;15/05/2023;297005;Semarang;Jawa Tengah;13622;GoPay;delivered;SALE2024;31995;JNE
ORD002013;CUST0331;22/01/2025;1339695;Depok;Jawa Barat;10541;Transfer Bank;delivered;HARBOLNAS22;16305;J&T
ORD002014;CUST0398;20/08/2023;199000;Banjarmasin;Kalimantan Selatan;40637;GoPay;delivered;;;J&T
ORD002015;CUST0761;29/11/2023;149000;Yogyakarta;DI Yogyakarta;19232;QRIS;processing;;;Pos Indonesia
ORD002016;CUST0363;05/02/2023;1077000;Depok;Jawa Barat;11333;GoPay;shipped;;;SiCepat
ORD002017;CUST0569;02/06/2023;217977;Pekanbaru;Riau;23273;OVO;returned;HARI BELANJA;11023;Anteraja
ORD002018;CUST0595;17/03/2024;274833;Surabaya;Jawa Timur;12067;Transfer Bank;delivered;NEWUSER;22167;J&T
ORD002019;CUST0689;25/09/2024;525000;Medan;Sumatera Utara;38645;OVO;delivered;;;Pos Indonesia
ORD002020;CUST0790;28/01/2025;1297000;Semarang;Jawa Tengah;12123;QRIS;delivered;;;Anteraja
ORD002021;CUST0297;14/12/2022;1455000;Banjarmasin;Kalimantan Selatan;35600;Kartu Kredit;delivered;;;SiCepat
ORD002022;CUST0036;10/08/2024;638000;Malang;Jawa Timur;16853;QRIS;delivered;;;SiCepat
ORD002023;CUST0213;08/05/2024;199000;Medan;Sumatera Utara;36334;QRIS;delivered;;;SiCepat
ORD002024;CUST0473;13/10/2024;606000;Banjarmasin;Kalimantan Selatan;34700;Transfer Bank;shipped;;;JNE
ORD002025;CUST0042;25/07/2023;278150;Bogor;Jawa Barat;10894;QRIS;delivered;NEWUSER;19850;SiCepat
ORD002026;CUST0592;13/08/2024;49000;Balikpapan;Kalimantan Timur;31406;OVO;shipped;;;JNE
ORD002027;CUST0008;06/05/2023;149000;Bogor;Jawa Barat;11968;GoPay;shipped;;;JNE
ORD002028;CUST0539;10/01/2025;70195;Balikpapan;Kalimantan Timur;35643;Kartu Kredit;delivered;RAMADAN23;28805;JNE
ORD002029;CUST0473;01/03/2023;416129;Banjarmasin;Kalimantan Selatan;32183;GoPay;delivered;FLASHSALE;32871;SiCepat
ORD002030;CUST0428;29/08/2024;58096;Semarang;Jawa Tengah;12526;OVO;processing;HARBOLNAS22;10904;J&T
ORD002031;CUST0559;29/09/2024;437000;Bogor;Jawa Barat;11831;GoPay;delivered;;;JNE
ORD002032;CUST0444;02/09/2022;1077674;Denpasar;Bali;21122;GoPay;shipped;SALE2024;38326;SiCepat
ORD002033;CUST0068;23/05/2023;427000;Makassar;Sulawesi Selatan;43296;GoPay;delivered;;;SiCepat
ORD002034;CUST0137;24/10/2024;635882;Surabaya;Jawa Timur;12056;GoPay;delivered;MEMBER10;42118;JNE
